,sweat,catatonia,thicken,unresponsiveness,lesion,emphysematous change,abdominal tenderness,projectile vomiting,mental status changes,malaise,pain abdominal,hyperkalemia,decreased body weight,vertigo,hemodynamically stable,wheelchair bound,pain chest,mood depressed,chill,unsteady gait,chest discomfort,guaiac positive,fall,yellow sputum,pleuritic pain,orthopnea,productive cough,asthenia,feeling hopeless,sore to touch,labored breathing,lethargy,nightmare,rale,chest tightness,tremor,feeling suicidal,redness,abdominal discomfort,acute episodes,bleeding from anus,blood in stool,bowel obstruction,chronic back pain,cough with phlegm,coughing,coughing up blood,cramping,crying,dark stool from digested blood,dehydration,difficulty breathing,difficulty speaking,discomfort,drooping of upper eyelid,dry cough,fainting,falling,fast breathing,fast heart rate,flank pain,fluid in the abdomen,incontinence,low blood pressure,low oxygen in the body,lower abdominal pain,malnutrition,mental confusion,nasal congestion,pain during urination,pain in upper abdomen,phlegm,racing heartbeat,runny nose,sadness,sharp pain,tenderness,vomiting blood,watery diarrhea,yellow skin and eyes,decreased smell,grinding teeth,mouth sores,ankle pain.1,pulsating sensation,inattention,irregular heartbeat,cold feet,self-neglect,rash,lymph node swelling (swollen lymph nodes),intentional vomiting (purging),painful ejaculation,chronic pain,tingling,dark colored urine,muscle pain (myalgia),nail clubbing,aggression.1,apathy,hallucinations,low urine output,chest pain,diogenes syndrome (self-neglect),rectal incontinence (fecal incontinence),blood in urine.1,blunted affect (flat affect),swollen lips,toe pain.1,red spots.1,unusual,thick saliva,dry eyes,dark colored (brown) urine,palpitations,red spots on the skin,inability to regulate emotions,knee swelling (swollen knee),neck pain.1,fluctuating mood (mood swings),shoulder pain.1,black colored stools,metallic taste,labile mood (inability to regulate emotions),depressed mood,tightness in chest,upset stomach,bloating,attention deficit (inattention),tenderness to touch,jaw locking,groin pain.1,body aches,fits of rage,coarse hair,irregular menstrual periods,night sweats.1,lack of emotion,spasms (painful),vision loss.1,gas,tires quickly,altered mental status,vaginal bleeding.1,joint warmth,proteinuria (protein in the urine),nosebleed,stool color & texture changes,vaginal itching,rectal bleeding,excessive facial hair growth (female),itch,cracks at corner of mouth,difficulty concentrating.2,adhd (inattention),difficulty urinating,frequent infections,joint stiffness,ringing in ears,excessive exercising,hunger.1,low libido,change in stools,abdominal lump,blue colored skin,cloudy urine with strong odor,increased appetite,frequent urinate,bowel incontinence (fecal incontinence),bruising.1,drooling.1,bloody sputum,mood swings.1,strange behavior (unusual behavior),dysphagia,change in bowel habits,swollen knee.1,hearing loss,sensitive to cold,skin bumps,fullness,vaginal odor.1,painful bowel movements,mucus,pains,eyelid redness,burning urination,finger pain.1,flat affect,blood on toilet tissue,double vision.1,behavior disorder (unusual behavior),hair loss,binge eating,missed period,difficulty talking,lump.1,impulsivity.1,food cravings,unusual behavior.1,neglecting oneself (self-neglect),bumps on skin,bulge,eye floaters,tiredness,feeling faint,pus,gum sores,cloudy urine.2,vaginal bleeding after menopause,distended stomach (abdominal distention),yellow eyes,swollen lymph nodes.1,suspicious mole,skin irritation.1,blurred vision.2,distorted body image,social isolation,stomach cramps.1,insomnia.1,emotional disorder (inability to regulate emotions),color change,missed menstrual period,warm to touch,forgetfulness.1,inability to exercise (exercise intolerance),poor hygiene,increased passing gas,enlarged glands,changes in skin of the breast,bulging veins,delusions,joint deformity,testicular pain.1,emotional detachment,weight gain.2,low testosterone (low t),drainage,yellow skin,hand pain.1,distended stomach,dark urine.1,aches,fecal incontinence.1,burning,high blood pressure,red streaks on the skin,swollen joints,discharge from penis.1,drinking excessive fluids,brittle hair,jaundice,discoloration,increased thirst.1,vomiting,agitation,constipation,swelling,numbness,nausea,headache,pain,hoarseness,wheezing,cough,fatigue,fever,diarrhea,lightheadedness,dizziness,shortness of breath,abdominal pain,anxiety,arm pain,back pain,bleeding,chills,confusion,depression,difficulty swallowing,dry skin,foot pain,hip pain,itching,joint pain,knee pain,leg pain,loss of appetite,memory loss,pelvic pain,seizures,skin rash,sore throat,weakness,weight loss,wrist pain,easy bruising,decreased appetite,vaginal discharge,bleeding gums,frequent urination,muscle cramps,dry mouth,excessive sweating,stiff neck,painful intercourse,!sweat,!catatonia,!thicken,!unresponsiveness,!lesion,!emphysematous change,!abdominal tenderness,!projectile vomiting,!mental status changes,!malaise,!pain abdominal,!hyperkalemia,!decreased body weight,!vertigo,!hemodynamically stable,!wheelchair bound,!pain chest,!mood depressed,!chill,!unsteady gait,!chest discomfort,!guaiac positive,!fall,!yellow sputum,!pleuritic pain,!orthopnea,!productive cough,!asthenia,!feeling hopeless,!sore to touch,!labored breathing,!lethargy,!nightmare,!rale,!chest tightness,!tremor,!feeling suicidal,!redness,!abdominal discomfort,!acute episodes,!bleeding from anus,!blood in stool,!bowel obstruction,!chronic back pain,!cough with phlegm,!coughing,!coughing up blood,!cramping,!crying,!dark stool from digested blood,!dehydration,!difficulty breathing,!difficulty speaking,!discomfort,!drooping of upper eyelid,!dry cough,!fainting,!falling,!fast breathing,!fast heart rate,!flank pain,!fluid in the abdomen,!incontinence,!low blood pressure,!low oxygen in the body,!lower abdominal pain,!malnutrition,!mental confusion,!nasal congestion,!pain during urination,!pain in upper abdomen,!phlegm,!racing heartbeat,!runny nose,!sadness,!sharp pain,!tenderness,!vomiting blood,!watery diarrhea,!yellow skin and eyes,!decreased smell,!grinding teeth,!mouth sores,!ankle pain.1,!pulsating sensation,!inattention,!irregular heartbeat,!cold feet,!self-neglect,!rash,!lymph node swelling (swollen lymph nodes),!intentional vomiting (purging),!painful ejaculation,!chronic pain,!tingling,!dark colored urine,!muscle pain (myalgia),!nail clubbing,!aggression.1,!apathy,!hallucinations,!low urine output,!chest pain,!diogenes syndrome (self-neglect),!rectal incontinence (fecal incontinence),!blood in urine.1,!blunted affect (flat affect),!swollen lips,!toe pain.1,!red spots.1,!unusual,!thick saliva,!dry eyes,!dark colored (brown) urine,!palpitations,!red spots on the skin,!inability to regulate emotions,!knee swelling (swollen knee),!neck pain.1,!fluctuating mood (mood swings),!shoulder pain.1,!black colored stools,!metallic taste,!labile mood (inability to regulate emotions),!depressed mood,!tightness in chest,!upset stomach,!bloating,!attention deficit (inattention),!tenderness to touch,!jaw locking,!groin pain.1,!body aches,!fits of rage,!coarse hair,!irregular menstrual periods,!night sweats.1,!lack of emotion,!spasms (painful),!vision loss.1,!gas,!tires quickly,!altered mental status,!vaginal bleeding.1,!joint warmth,!proteinuria (protein in the urine),!nosebleed,!stool color & texture changes,!vaginal itching,!rectal bleeding,!excessive facial hair growth (female),!itch,!cracks at corner of mouth,!difficulty concentrating.2,!adhd (inattention),!difficulty urinating,!frequent infections,!joint stiffness,!ringing in ears,!excessive exercising,!hunger.1,!low libido,!change in stools,!abdominal lump,!blue colored skin,!cloudy urine with strong odor,!increased appetite,!frequent urinate,!bowel incontinence (fecal incontinence),!bruising.1,!drooling.1,!bloody sputum,!mood swings.1,!strange behavior (unusual behavior),!dysphagia,!change in bowel habits,!swollen knee.1,!hearing loss,!sensitive to cold,!skin bumps,!fullness,!vaginal odor.1,!painful bowel movements,!mucus,!pains,!eyelid redness,!burning urination,!finger pain.1,!flat affect,!blood on toilet tissue,!double vision.1,!behavior disorder (unusual behavior),!hair loss,!binge eating,!missed period,!difficulty talking,!lump.1,!impulsivity.1,!food cravings,!unusual behavior.1,!neglecting oneself (self-neglect),!bumps on skin,!bulge,!eye floaters,!tiredness,!feeling faint,!pus,!gum sores,!cloudy urine.2,!vaginal bleeding after menopause,!distended stomach (abdominal distention),!yellow eyes,!swollen lymph nodes.1,!suspicious mole,!skin irritation.1,!blurred vision.2,!distorted body image,!social isolation,!stomach cramps.1,!insomnia.1,!emotional disorder (inability to regulate emotions),!color change,!missed menstrual period,!warm to touch,!forgetfulness.1,!inability to exercise (exercise intolerance),!poor hygiene,!increased passing gas,!enlarged glands,!changes in skin of the breast,!bulging veins,!delusions,!joint deformity,!testicular pain.1,!emotional detachment,!weight gain.2,!low testosterone (low t),!drainage,!yellow skin,!hand pain.1,!distended stomach,!dark urine.1,!aches,!fecal incontinence.1,!burning,!high blood pressure,!red streaks on the skin,!swollen joints,!discharge from penis.1,!drinking excessive fluids,!brittle hair,!jaundice,!discoloration,!increased thirst.1,!vomiting,!agitation,!constipation,!swelling,!numbness,!nausea,!headache,!pain,!hoarseness,!wheezing,!cough,!fatigue,!fever,!diarrhea,!lightheadedness,!dizziness,!shortness of breath,!abdominal pain,!anxiety,!arm pain,!back pain,!bleeding,!chills,!confusion,!depression,!difficulty swallowing,!dry skin,!foot pain,!hip pain,!itching,!joint pain,!knee pain,!leg pain,!loss of appetite,!memory loss,!pelvic pain,!seizures,!skin rash,!sore throat,!weakness,!weight loss,!wrist pain,!easy bruising,!decreased appetite,!vaginal discharge,!bleeding gums,!frequent urination,!muscle cramps,!dry mouth,!excessive sweating,!stiff neck,!painful intercourse,Sum,Age18-35,Age35-55,Age55+,Female,Male
abdominal aortic aneurysm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,237.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,324.0,1.0,244.0,225.0,1.0,1.0,1.0,317.0,1.0,1.0,220.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,233.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,383.0,347.0,253.0,1.0,328.0,1.0,1.0,1.0,1.0,1.0,280.0,1.0,1.0,357.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,247.0,324.0,1.0,1.0,1.0,1.0,229.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,295.0,1.0,211.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,340.0,1.0,1.0,1.0,1.0,1.0,267.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,345.0,1.0,1.0,1.0,1.0,1.0,1.0,293.0,1.0,1.0,327.0,1.0,1.0,1.0,1.0,1.0,355.0,1.0,1.0,220.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,211.0,1.0,1.0,1.0,267.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,371.0,1.0,1.0,1.0,354.0,231.0,268.0,1.0,315.0,288.0,1.0,1.0,1.0,355.0,1.0,1.0,285.0,387.0,1.0,239.0,1.0,1.0,378.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,298.0,294.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,297.0,1.0,1.0,215.0,1.0,1.0,1.0,1.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,152.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,65.0,388.0,145.0,164.0,388.0,388.0,388.0,72.0,388.0,388.0,169.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,156.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,6.0,42.0,136.0,388.0,61.0,388.0,388.0,388.0,388.0,388.0,109.0,388.0,388.0,32.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,142.0,65.0,388.0,388.0,388.0,388.0,160.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,94.0,388.0,178.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,49.0,388.0,388.0,388.0,388.0,388.0,122.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,44.0,388.0,388.0,388.0,388.0,388.0,388.0,96.0,388.0,388.0,62.0,388.0,388.0,388.0,388.0,388.0,34.0,388.0,388.0,169.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,178.0,388.0,388.0,388.0,122.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,18.0,388.0,388.0,388.0,35.0,158.0,121.0,388.0,74.0,101.0,388.0,388.0,388.0,34.0,388.0,388.0,104.0,2.0,388.0,150.0,388.0,388.0,11.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,91.0,95.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,92.0,388.0,388.0,174.0,388.0,388.0,388.0,388.0,389.0,94.0,64.0,231.0,176.0,213.0
acne (pimples),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,267.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,314.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,236.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,153.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,106.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,184.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,420.0,77.0,126.0,217.0,222.0,198.0
addison's disease,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,705.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,700.0,1.0,1.0,1.0,1.0,1.0,687.0,1.0,689.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,519.0,1.0,1.0,1.0,1.0,1.0,737.0,639.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,42.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,47.0,746.0,746.0,746.0,746.0,746.0,60.0,746.0,58.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,228.0,746.0,746.0,746.0,746.0,746.0,10.0,108.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,746.0,747.0,211.0,124.0,412.0,401.0,346.0
